policyID,statecode,tiv,latitude,longitude,construction,granularity
219612,FL,22407.3,28.087858,-80.617554,Wood,1
683628,FL,49387.5,28.087858,-80.617554,Wood,1
768365,FL,2009034.9,28.08751,-80.65097,Reinforced Masonry,1
280260,FL,10170000,28.0742,-80.6205,Reinforced Concrete,3
371405,FL,5374861.2,28.085239,-80.62748,Reinforced Masonry,1
187119,FL,6570911.16,28.0742,-80.6205,Reinforced Masonry,4
308589,FL,6500199.9,28.066807,-80.624908,Reinforced Masonry,1
518901,FL,12060000,28.0742,-80.6205,Reinforced Concrete,1
405169,FL,4997003.18,28.066565,-80.624908,Reinforced Masonry,1
640618,FL,2761502.08,28.0742,-80.6205,Reinforced Masonry,4
330107,FL,2921589.55,28.0742,-80.6205,Reinforced Masonry,4
874024,FL,2921589.55,28.0742,-80.6205,Reinforced Masonry,4
570165,FL,4580082.98,28.067293,-80.624901,Reinforced Masonry,1
106150,FL,2495564.54,28.066654,-80.624908,Reinforced Masonry,1
436316,FL,4607357.99,28.0986,-80.6437,Reinforced Masonry,4
371638,FL,3384254.18,28.0986,-80.6437,Reinforced Masonry,4
830054,FL,550800,28.0742,-80.6205,Masonry,3
863625,FL,1517365.72,28.064623,-80.624931,Masonry,1
189995,FL,1362760.27,28.0742,-80.6205,Masonry,4
840561,FL,2414420.32,28.0742,-80.6205,Reinforced Masonry,4
618759,FL,2414420.32,28.0742,-80.6205,Reinforced Masonry,4
903686,FL,660797.17,28.06857,-80.624895,Masonry,1
743968,FL,340046.82,27.98248,-80.645665,Wood,1
120613,FL,486166.13,28.071335,-80.624886,Masonry,1
179091,FL,212674,28.061642,-80.625175,Wood,3
922592,FL,552768.51,28.063862,-80.625481,Masonry,1
227287,FL,398304.94,28.088556,-80.650879,Masonry,1
752416,FL,393041.56,28.06358,-80.62532,Masonry,3
592029,FL,302965.73,28.063858,-80.625671,Wood,1
750901,FL,884286.29,28.0742,-80.6205,Masonry,4
473774,FL,141840,28.0742,-80.6205,Wood,4
651604,FL,73726.99,28.061699,-80.625175,Wood,3
408650,FL,74340,28.061598,-80.625175,Wood,3
993561,FL,68055.68,28.06167,-80.625175,Wood,3
510125,FL,186678.77,28.064041,-80.618523,Wood,3
342118,FL,49500,28.061686,-80.625175,Wood,3
417192,FL,24589.84,28.0986,-80.6437,Wood,4
611900,FL,31583.07,28.056929,-80.620415,Wood,4
480635,FL,40198.76,28.0758,-80.601807,Wood,1
166293,FL,80100,28.0742,-80.6205,Wood,4
134587,FL,98640,28.0742,-80.6205,Wood,3
272933,FL,40500,28.0913,-80.63837,Wood,3
738899,FL,26100,28.056965,-80.62104,Wood,3
901558,FL,40500,28.09623,-80.654724,Wood,1
551881,FL,9225,28.085239,-80.62748,Wood,1
221907,FL,22238.28,28.05691,-80.620209,Wood,4
341636,FL,28800000,28.056965,-80.621506,Reinforced Concrete,1
614837,FL,5940000,28.08797,-80.61904,Reinforced Masonry,1
484970,FL,12960000,28.041952,-80.625877,Reinforced Concrete,1
925186,FL,1594479.6,28.07938,-80.61854,Masonry,1
184509,FL,332052.3,28.06802,-80.63039,Wood,1
533781,FL,309150,28.0705,-80.60938,Wood,1
611286,FL,298537.2,28.07938,-80.61854,Wood,1
870685,FL,74413.8,28.07963,-80.61922,Wood,1
548402,FL,16330.5,28.08025,-80.61838,Wood,1
374077,FL,8838,28.07938,-80.61854,Wood,1
463009,FL,5926309.2,28.08932,-80.61166,Reinforced Masonry,1
679546,FL,73972.8,28.056974,-80.621254,Wood,1
483783,FL,622296.18,28.056974,-80.621254,Masonry,1
590210,FL,2165553.72,28.056974,-80.621254,Reinforced Masonry,1
795912,FL,1295448.66,28.082073,-80.614586,Masonry,1
481963,FL,748974.6,28.082073,-80.614586,Masonry,1
202207,FL,1139181.12,28.08297,-80.613327,Masonry,1
361013,FL,275548.68,28.08353,-80.62271,Wood,1
682729,FL,16643.88,28.0812,-80.61441,Wood,1
278341,FL,106335.9,28.08068,-80.61351,Wood,1
330822,FL,958974.77,28.086721,-80.621811,Masonry,1
893466,FL,1397235.23,28.049637,-80.621635,Masonry,1
437771,FL,1127700,28.077221,-80.621414,Masonry,1
643355,FL,5323105.8,28.079357,-80.605782,Reinforced Masonry,3
825705,FL,481875.43,28.07359,-80.60875,Masonry,1
591390,FL,51960.13,28.07359,-80.60875,Wood,1
593951,FL,56837.2,28.07359,-80.60875,Wood,1
461397,FL,481875.43,28.07359,-80.60875,Masonry,1
600251,FL,111983.03,28.07359,-80.60875,Wood,1
779613,FL,829754.36,28.07359,-80.60875,Masonry,1
125067,FL,481875.43,28.07359,-80.60875,Masonry,1
912957,FL,546974.9,28.07359,-80.60875,Masonry,1
925385,FL,249498.2,28.07514,-80.6314,Wood,1
179716,FL,490734.53,28.07359,-80.60875,Masonry,1
186701,FL,19637.65,28.07359,-80.60875,Wood,1
772391,FL,1025266.88,28.0742,-80.6205,Masonry,4
825031,FL,1519137.88,28.07359,-80.60875,Masonry,1
401844,FL,98833.93,28.07359,-80.60875,Wood,1
126166,FL,488462.01,28.07359,-80.60875,Masonry,1
409645,FL,22396.61,28.07359,-80.60875,Wood,1
692603,FL,531347.05,28.07359,-80.60875,Masonry,1
559787,FL,303886.85,28.105274,-80.625023,Wood,1
247690,FL,16722.8,28.083723,-80.614784,Wood,1
975806,FL,768950.16,28.0742,-80.6205,Masonry,4
665052,FL,218919.16,28.07514,-80.6314,Wood,1
794984,FL,9645.1,28.072554,-80.623764,Wood,3
206849,FL,9645.1,28.072554,-80.623764,Wood,3
499950,FL,13934.73,28.13475,-80.635495,Wood,3
382691,FL,15032.49,28.07514,-80.6314,Wood,1
308563,FL,16917.19,28.07514,-80.6314,Wood,1
956694,FL,28257.29,28.07514,-80.6314,Wood,1
280282,FL,620441.07,28.07514,-80.6314,Masonry,1
127991,FL,104266.21,28.09115,-80.621803,Wood,1
907626,FL,248851.18,28.0742,-80.6205,Wood,4
281722,FL,308575.47,28.0742,-80.6205,Wood,4
968655,FL,432308.03,28.0957,-80.633676,Masonry,1
580825,FL,432308.03,28.095823,-80.633544,Masonry,1
165039,FL,961184.83,28.09606,-80.64936,Masonry,1
526344,FL,1797910.7,28.09074,-80.630219,Masonry,1
510022,FL,141930.83,28.08853,-80.630275,Wood,3
186496,FL,21047.93,28.090277,-80.630234,Wood,1
235313,FL,82821.43,28.090277,-80.630234,Wood,1
526263,FL,36240.24,28.090277,-80.630234,Wood,1
471064,FL,834646.87,28.097061,-80.629196,Masonry,1
772944,FL,41498.62,28.097061,-80.629196,Wood,1
590574,FL,114471.54,28.09354,-80.62646,Wood,3
819477,FL,295037.96,28.09354,-80.62646,Wood,3
869848,FL,32848.36,28.09354,-80.62646,Wood,3
845586,FL,131190.22,28.090427,-80.630783,Wood,1
501884,FL,13700.9,28.059944,-80.600693,Wood,1
808988,FL,8460.94,28.056879,-80.628029,Wood,1
443413,FL,13934.73,28.056879,-80.628029,Wood,1
290465,FL,491834.69,28.070694,-80.607323,Masonry,1
757738,FL,45060.85,28.070694,-80.607323,Wood,1
936904,FL,280482.52,28.059944,-80.600693,Wood,1
770563,FL,9645.1,28.059944,-80.600693,Wood,1
119455,FL,156055.5,28.059944,-80.600693,Wood,1
780597,FL,26921,28.059944,-80.600693,Wood,1
347396,FL,302905.42,28.082165,-80.6213,Wood,3
862238,FL,5651.27,28.070694,-80.607323,Wood,1
664731,FL,69373.14,28.0742,-80.6205,Wood,4
543122,FL,6103.9,28.0742,-80.6205,Wood,4
430036,FL,7233.59,28.024425,-80.59426,Wood,4
835063,FL,307580.06,28.0742,-80.6205,Wood,4
153511,FL,1244255.92,28.0742,-80.6205,Masonry,4
143631,FL,4061.44,28.146945,-80.72097,Wood,3
211979,FL,68120.83,28.14751,-80.638885,Wood,3
997162,FL,1993330.51,28.060989,-80.617241,Reinforced Masonry,1
842262,FL,919433.16,28.08519,-80.60535,Masonry,1
395163,FL,657662.75,28.06649,-80.63062,Masonry,1
923353,FL,201339.27,28.081025,-80.621095,Wood,3
214062,FL,382291.33,28.0742,-80.6205,Masonry,4
604146,FL,382291.33,28.07994,-80.621065,Masonry,3
778796,FL,1483596.12,28.092606,-80.621803,Masonry,1
897216,FL,225000,28.09775,-80.61124,Wood,1
754191,FL,1343700,28.09279,-80.61865,Masonry,1
419159,FL,28647.94,28.136355,-80.64684,Wood,3
304142,FL,234746.54,28.09106,-80.5701,Wood,1
713045,FL,2380.77,28.09157,-80.57017,Wood,1
890471,FL,27775.64,28.093052,-80.567192,Wood,3
177058,FL,304143.22,28.093052,-80.567192,Wood,3
416310,FL,1375990.16,28.09106,-80.5701,Masonry,1
727890,FL,13887.82,28.1095,-80.5783,Wood,4
326394,FL,228391.02,28.135044,-80.5802,Wood,4
263569,FL,94315.32,28.135044,-80.5802,Wood,4
835974,FL,33287.76,28.134874,-80.580154,Wood,4
521998,FL,847260,28.094532,-80.567902,Masonry,3
478122,FL,16110000,28.13844,-80.587805,Reinforced Concrete,3
166260,FL,1916931.13,28.101143,-80.569916,Reinforced Masonry,4
458070,FL,755033.4,28.090717,-80.569643,Masonry,1
280721,FL,482532.8,28.09105,-80.5695,Masonry,1
372460,FL,2061000,28.09555,-80.66529,Reinforced Masonry,1
206804,FL,3938067,28.094418,-80.67366,Reinforced Masonry,1
552994,FL,4068601.2,28.094406,-80.673393,Reinforced Masonry,1
691655,FL,232425,28.077354,-80.670731,Wood,1
849264,FL,51300000,28.078943,-80.648979,Steel Frame,3
851996,FL,95967.9,28.09694,-80.66782,Wood,1
889791,FL,509526.45,28.08033,-80.65472,Masonry,1
187079,FL,1386900,28.035595,-80.668167,Masonry,1
853463,FL,132873.3,28.04851,-80.671875,Wood,1
468843,FL,1102130.33,28.10565,-80.669228,Masonry,1
866528,FL,586798.63,28.105648,-80.669052,Masonry,1
924260,FL,16912.04,28.10565,-80.669327,Wood,1
848311,FL,14412.52,28.10565,-80.669189,Wood,1
845772,FL,22324.11,28.105648,-80.669159,Wood,1
151731,FL,16221.16,28.105648,-80.669159,Wood,1
523668,FL,14763.92,28.10565,-80.669327,Wood,1
648956,FL,11932.46,28.105648,-80.669159,Wood,1
406643,FL,30388.96,28.082165,-80.6213,Wood,3
178483,FL,773047.31,28.04978,-80.634308,Masonry,3
631538,FL,23296.23,28.082165,-80.6213,Wood,3
871428,FL,3622.67,28.10565,-80.669228,Wood,1
524209,FL,12659.48,28.110745,-80.62556,Wood,3
344284,FL,12659.48,28.110745,-80.62556,Wood,3
658848,FL,12659.48,28.110745,-80.62556,Wood,3
226532,FL,559490.77,28.105648,-80.669121,Masonry,1
331991,FL,18934.1,28.105648,-80.669159,Wood,1
888242,FL,42811.35,28.084065,-80.63858,Wood,3
513832,FL,12775.61,28.07206,-80.66973,Wood,1
906891,FL,20386.88,28.06441,-80.65308,Wood,3
859118,FL,42811.35,28.07104,-80.64533,Wood,3
392953,FL,1329545.32,28.072563,-80.670723,Masonry,1
624110,FL,13570.4,28.072563,-80.670723,Wood,1
714596,FL,9720000,28.071531,-80.644272,Reinforced Concrete,1
770619,FL,234810.65,28.071531,-80.644272,Wood,1
969879,FL,1174054.19,28.071531,-80.644272,Masonry,1
158327,FL,40908.99,28.07782,-80.66486,Wood,3
919420,FL,20386.88,28.00323,-80.60275,Wood,3
462382,FL,20386.88,28.08902,-80.66662,Wood,3
689185,FL,2746.83,28.05801,-80.65392,Wood,3
711961,FL,20386.88,28.0722,-80.6719,Wood,4
653091,FL,20386.88,28.053195,-80.65447,Wood,3
181111,FL,20386.88,28.0722,-80.6719,Wood,4
623888,FL,20386.88,28.09071,-80.571065,Wood,3
658221,FL,20386.88,28.0722,-80.6719,Wood,4
825970,FL,20386.88,28.0722,-80.6719,Wood,4
210347,FL,20386.88,28.0722,-80.6719,Wood,4
423468,FL,20386.88,28.0722,-80.6719,Wood,4
208408,FL,20386.88,28.0722,-80.6719,Wood,3
310881,FL,20920.42,28.06441,-80.65308,Wood,3
464965,FL,20386.88,28.0722,-80.6719,Wood,4
731645,FL,20386.88,28.0722,-80.6719,Wood,3
108217,FL,80626.7,28.072563,-80.670723,Wood,1
243955,FL,209995.36,28.070795,-80.643288,Wood,1
266132,FL,20386.88,28.00828,-80.63982,Wood,3
864126,FL,20386.88,28.0722,-80.6719,Wood,4
403790,FL,20386.88,28.087035,-80.69853,Wood,3
627904,FL,20386.88,28.078855,-80.708025,Wood,3
401257,FL,20386.88,28.0722,-80.6719,Wood,4
108833,FL,12775.61,28.09332,-80.667255,Wood,3
798325,FL,20386.88,28.063855,-80.644505,Wood,3
522766,FL,42811.35,28.094375,-80.67512,Wood,3
360088,FL,48091.59,28.07208,-80.67074,Wood,3
583145,FL,20386.88,27.997925,-80.651905,Wood,3
157451,FL,10184.24,28.064505,-80.657814,Wood,1
211336,FL,2746.83,28.07214,-80.653595,Wood,1
292667,FL,7359.22,28.074123,-80.671234,Wood,1
924960,FL,2088.18,28.075556,-80.670609,Wood,1
971289,FL,7359.22,28.074123,-80.671234,Wood,1
759159,FL,1839.81,28.074123,-80.671234,Wood,1
105678,FL,17550000,28.078934,-80.664665,Reinforced Concrete,1
889231,FL,737708.34,28.095352,-80.692429,Masonry,1
576289,FL,29610000,28.0722,-80.6719,Reinforced Concrete,3
430411,FL,1064716.69,28.09725,-80.66534,Masonry,1
697710,FL,26100000,28.078762,-80.649269,Reinforced Concrete,1
760185,FL,5670000,28.01456,-80.6213,Reinforced Masonry,1
979632,FL,59425.53,28.0361,-80.61396,Wood,1
386974,FL,614101.92,28.02988,-80.62234,Masonry,1
918079,FL,154418.22,28.0151,-80.622246,Wood,1
933779,FL,2307951.36,28.0157,-80.62444,Reinforced Masonry,1
708052,FL,620446.86,28.0157,-80.62444,Masonry,1
581303,FL,82294.74,28.01951,-80.62343,Wood,1
423039,FL,11095.92,28.0157,-80.62444,Wood,1
459669,FL,113733.18,28.03429,-80.58784,Wood,1
747807,FL,12945.24,28.0157,-80.62444,Wood,1
606443,FL,11095.92,28.0151,-80.622246,Wood,1
424915,FL,1581261.2,28.016743,-80.622223,Masonry,1
739754,FL,1907460,28.0359,-80.62036,Reinforced Masonry,1
962116,FL,305532.9,27.999001,-80.700966,Wood,3
216645,FL,360627.3,28.03134,-80.60638,Masonry,1
835073,FL,116492.9,28.029819,-80.593109,Wood,1
270837,FL,4605.09,28.0317,-80.5951,Wood,1
245111,FL,15355.79,28.0317,-80.5951,Wood,1
368902,FL,15461.97,28.0317,-80.5951,Wood,1
940962,FL,35864.04,28.0317,-80.5951,Wood,1
523793,FL,58810.76,28.0317,-80.5951,Wood,1
238347,FL,116589.93,28.053728,-80.600761,Wood,1
430229,FL,154600.44,28.032223,-80.587517,Wood,1
846942,FL,10287.54,28.032461,-80.589714,Wood,1
744934,FL,130881.17,28.024572,-80.600822,Wood,1
174051,FL,695591.7,28.02584,-80.59805,Masonry,1
987877,FL,242671.96,28.02584,-80.59805,Wood,1
487775,FL,568427.73,28.02584,-80.59805,Masonry,1
662271,FL,186079.07,28.02584,-80.59805,Wood,1
783875,FL,919919.28,28.02584,-80.59805,Masonry,1
850029,FL,14897.2,28.0317,-80.5951,Wood,1
479775,FL,33104.28,28.02661,-80.60065,Wood,1
489209,FL,197946.49,28.02661,-80.60065,Wood,1
538749,FL,1234803.53,28.02661,-80.60065,Masonry,1
650912,FL,159681.51,28.02661,-80.60065,Wood,1
144595,FL,4022.93,28.02661,-80.60065,Wood,1
418196,FL,142096.86,28.02661,-80.60065,Wood,1
243278,FL,1023946.13,28.02661,-80.60065,Masonry,1
570857,FL,4590512.52,28.018888,-80.605736,Reinforced Masonry,1
927689,FL,7041.73,28.01886,-80.603737,Wood,1
510798,FL,37095.17,28.02661,-80.60065,Wood,1
587911,FL,234383.53,28.02661,-80.60065,Wood,1
231029,FL,438747.49,28.02661,-80.60065,Masonry,1
181660,FL,19352.17,28.02661,-80.60065,Wood,1
638506,FL,354141.46,28.02346,-80.60096,Wood,1
313650,FL,69407.68,28.02346,-80.60096,Wood,1
247083,FL,1190860.67,28.02346,-80.60096,Masonry,1
396640,FL,15480000,28.03512,-80.644173,Reinforced Concrete,1
671886,FL,524366.48,28.01684,-80.57842,Masonry,1
944545,FL,144900,28.037529,-80.631699,Wood,3
460873,FL,5443222,28.03244,-80.62043,Reinforced Masonry,1
844874,FL,558092.57,28.03103,-80.62129,Masonry,1
396689,FL,157500,28.0335,-80.5893,Wood,1
743509,FL,1125000,28.0361,-80.61396,Masonry,1
194367,FL,213596.46,28.0449,-80.6053,Wood,1
666936,FL,12960000,27.999001,-80.705132,Reinforced Concrete,1
468436,FL,54450,28.00095,-80.69899,Wood,1
290488,FL,4044848.4,27.998543,-80.632706,Reinforced Masonry,3
501495,FL,110959.2,27.999348,-80.66703,Wood,1
886963,FL,297740.52,28.02316,-80.66841,Wood,1
822857,FL,3499065.67,27.999033,-80.674332,Reinforced Masonry,1
814973,FL,890280.11,27.998592,-80.634789,Masonry,3
304274,FL,3972970.25,27.936215,-80.66726,Reinforced Masonry,3
403630,FL,451320.63,27.936215,-80.66726,Masonry,3
121889,FL,2786.3,28.01503,-80.64401,Wood,1
323666,FL,2786.3,28.01503,-80.64401,Wood,1
629311,FL,578673.16,28.05643,-80.59616,Masonry,3
681125,FL,818481.93,27.99757,-80.66984,Masonry,3
343136,FL,1147478.93,28.024,-80.69703,Masonry,1
141700,FL,15405.22,27.999001,-80.700966,Wood,3
416166,FL,6261.86,27.999023,-80.671394,Wood,3
115730,FL,120511.26,27.998695,-80.640602,Wood,3
503830,FL,111410,27.998695,-80.640602,Wood,3
436479,FL,16276.62,28.02219,-80.69023,Wood,1
912600,FL,64911.52,28.0147,-80.6789,Wood,4
443204,FL,3401.41,28.02219,-80.69023,Wood,1
685802,FL,22041.45,28.026537,-80.707489,Wood,1
484117,FL,6261.86,27.999023,-80.671394,Wood,3
181625,FL,91534.26,27.998745,-80.658699,Wood,3
331165,FL,88335.13,28.026537,-80.707489,Wood,1
205687,FL,32213.72,28.005657,-80.637299,Wood,1
539033,FL,2300.98,28.005657,-80.637299,Wood,1
762614,FL,92039.19,28.005657,-80.637299,Wood,1
705309,FL,72895.04,28.005657,-80.637299,Wood,1
912416,FL,1623113.84,28.005657,-80.637299,Masonry,1
364372,FL,1791920.59,27.998661,-80.639015,Masonry,3
807092,FL,657323.57,28.00817,-80.65963,Masonry,1
344081,FL,650879.22,28.00231,-80.61779,Masonry,1
395130,FL,599663.61,28.0142,-80.69181,Masonry,1
619358,FL,413778.7,28.013824,-80.672241,Masonry,1
939058,FL,3591.24,28.013824,-80.672241,Wood,1
160171,FL,30301.13,28.013824,-80.672241,Wood,1
925122,FL,33667.92,28.0147,-80.6789,Wood,4
331584,FL,39279.24,27.998898,-80.751366,Wood,1
159876,FL,516701.72,27.971029,-80.674599,Masonry,1
870314,FL,9510.41,27.971029,-80.674599,Wood,1
293109,FL,45000,27.94931,-80.62161,Wood,1
630447,FL,16560000,27.994951,-80.628731,Reinforced Concrete,1
936531,FL,4841295.3,27.994951,-80.628731,Reinforced Masonry,1
946472,FL,634668.3,27.994951,-80.628731,Masonry,1
284513,FL,21420000,27.994951,-80.628731,Reinforced Concrete,1
232980,FL,90000,27.994951,-80.628731,Wood,1
833328,FL,257285.7,27.96634,-80.648,Wood,1
262684,FL,2786.3,27.97741,-80.64732,Wood,3
662257,FL,2786.3,27.97741,-80.64732,Wood,3
584347,FL,894204.27,27.96779,-80.64817,Masonry,1
750491,FL,299492.34,27.964294,-80.622681,Wood,1
689197,FL,34062.38,28.387939,-80.601814,Wood,1
349674,FL,3353.63,28.387939,-80.601814,Wood,1
120565,FL,10013.22,28.387939,-80.601814,Wood,1
196036,FL,32995.52,28.387939,-80.601814,Wood,1
326775,FL,10453.16,28.387939,-80.601814,Wood,1
166816,FL,10334.01,28.38428,-80.60383,Wood,1
496290,FL,120829.6,28.3962,-80.6064,Wood,3
943899,FL,54900.88,28.38759,-80.60205,Wood,1
148196,FL,135265.5,28.40679,-80.62149,Wood,1
459191,FL,2365899.71,28.386705,-80.605605,Reinforced Masonry,1
777023,FL,775260,28.40479,-80.60675,Masonry,1
749769,FL,756000,28.3962,-80.6064,Masonry,4
444552,FL,47250,28.3962,-80.6064,Wood,4
848357,FL,56700,28.3962,-80.6064,Wood,4
496977,FL,85050,28.3962,-80.6064,Wood,4
971840,FL,283500,28.3962,-80.6064,Wood,4
429221,FL,122850,28.3962,-80.6064,Wood,4
381443,FL,1134000,28.3962,-80.6064,Masonry,4
886313,FL,189000,28.3962,-80.6064,Wood,4
215232,FL,2007180,28.3962,-80.6064,Reinforced Masonry,4
656717,FL,4275180,28.3962,-80.6064,Reinforced Masonry,4
426798,FL,238746.6,28.3962,-80.6064,Wood,4
403077,FL,1439275.5,28.3962,-80.6064,Masonry,4
487025,FL,189000,28.3962,-80.6064,Wood,4
114354,FL,28350,28.3962,-80.6064,Wood,4
759213,FL,472500,28.3962,-80.6064,Masonry,4
891616,FL,610205.4,28.3962,-80.6064,Masonry,4
864434,FL,581148,28.3962,-80.6064,Masonry,4
579122,FL,756000,28.3962,-80.6064,Masonry,4
926748,FL,95400000,28.3962,-80.6064,Steel Frame,4
806354,FL,1430326.8,28.3962,-80.6064,Masonry,4
686171,FL,276565.5,28.3962,-80.6064,Wood,4
759675,FL,33224.4,28.3962,-80.6064,Wood,4
628439,FL,363017.7,28.3962,-80.6064,Masonry,4
899165,FL,250026.3,28.3962,-80.6064,Wood,4
105985,FL,900,28.3962,-80.6064,Wood,4
972187,FL,60349.5,28.3962,-80.6064,Wood,4
871521,FL,75870,28.3962,-80.6064,Wood,4
538435,FL,1789342.2,28.3962,-80.6064,Masonry,4
820508,FL,221686.2,28.404517,-80.596347,Wood,3
700289,FL,39510000,28.40388,-80.61254,Steel Frame,1
400823,FL,639000,28.40548,-80.60628,Masonry,1
900882,FL,1579500,28.40731,-80.600783,Masonry,3
778462,FL,887400,28.40731,-80.600783,Masonry,3
402065,FL,144900,28.407309,-80.599892,Wood,3
162171,FL,283500,28.40739,-80.60058,Wood,3
412288,FL,180000,28.412727,-80.630692,Wood,4
757531,FL,20700,28.3962,-80.6064,Wood,4
659715,FL,63000,28.3962,-80.6064,Wood,4
252676,FL,136800,28.40578,-80.59545,Wood,3
787440,FL,46800,28.406685,-80.60324,Wood,3
955915,FL,44100,28.407948,-80.605675,Wood,1
463093,FL,344700,28.404768,-80.603752,Wood,3
981016,FL,2212470,28.40583,-80.61958,Reinforced Masonry,1
881895,FL,1170000,28.417675,-80.618088,Masonry,1
608242,FL,801262.24,28.414923,-80.630692,Masonry,4
365461,FL,2058030,28.36572,-80.7341,Reinforced Masonry,1
998818,FL,898020,28.36572,-80.7341,Masonry,1
756358,FL,257670,28.36572,-80.7341,Wood,1
502255,FL,194310,28.36572,-80.7341,Wood,1
996295,FL,10530,28.36572,-80.7341,Wood,1
163901,FL,5739256.8,28.38444,-80.75844,Reinforced Masonry,1
518169,FL,832345.2,28.38444,-80.75844,Masonry,1
559383,FL,6194260.8,28.38444,-80.75844,Reinforced Masonry,1
669377,FL,788071.5,28.38444,-80.75844,Masonry,1
569959,FL,2564974.8,28.38444,-80.75844,Reinforced Masonry,1
466222,FL,485236.8,28.38444,-80.75844,Masonry,1
870954,FL,1563465.6,28.38444,-80.75844,Masonry,1
978271,FL,314362.8,28.386425,-80.755028,Wood,1
594620,FL,1650220.2,28.359667,-80.746674,Masonry,1
995975,FL,2207371.5,28.358414,-80.746666,Reinforced Masonry,1
372698,FL,701427.6,28.3669,-80.7429,Masonry,4
491487,FL,28968.74,28.39306,-80.75399,Wood,1
828473,FL,54316.39,28.36807,-80.7412,Wood,3
205676,FL,16294.92,28.367184,-80.754997,Wood,1
801924,FL,35486.71,28.3784,-80.74669,Wood,4
417961,FL,158422.8,28.354094,-80.744431,Wood,3
742545,FL,994500,28.35577,-80.751518,Masonry,1
634299,FL,2580452.91,28.36672,-80.73444,Reinforced Masonry,1
703993,FL,201339.27,28.48211,-80.777935,Wood,3
438370,FL,201339.27,28.36477,-80.73614,Wood,3
655990,FL,382291.33,28.3669,-80.7429,Masonry,4
314256,FL,382291.33,28.3669,-80.7429,Masonry,3
482091,FL,145894.31,28.48458,-80.79703,Wood,4
573779,FL,56113.2,28.48458,-80.79703,Wood,4
887465,FL,33667.92,28.48458,-80.79703,Wood,4
830956,FL,28056.6,28.48458,-80.79703,Wood,4
646510,FL,33667.92,28.3669,-80.7429,Wood,4
891593,FL,33667.92,28.3669,-80.7429,Wood,4
480043,FL,225000,28.355761,-80.736053,Wood,1
435277,FL,22500,28.36672,-80.75387,Wood,1
280769,FL,1006739.1,28.35777,-80.73336,Masonry,1
949985,FL,268020,28.35802,-80.75397,Wood,1
683687,FL,490211.1,28.255037,-80.606361,Masonry,1
468013,FL,9450000,28.3737,-80.5919,Reinforced Concrete,4
875436,FL,52920000,28.3737,-80.5919,Steel Frame,4
399420,FL,4728678.3,28.3737,-80.5919,Reinforced Masonry,4
667678,FL,5988226.5,28.3737,-80.5919,Reinforced Masonry,4
983929,FL,3722574.6,28.3737,-80.5919,Reinforced Masonry,4
575255,FL,4840646.5,28.3737,-80.5919,Reinforced Masonry,4
550599,FL,404416.8,28.352751,-80.774643,Masonry,1
680548,FL,45263.66,28.406092,-80.775322,Wood,1
155591,FL,21726.56,28.38819,-80.76063,Wood,1
447202,FL,5169256.43,28.396872,-80.76561,Reinforced Masonry,1
843008,FL,990000,28.40732,-80.76494,Masonry,1
180092,FL,1111500,28.359924,-80.788391,Masonry,1
533581,FL,270000,28.36165,-80.78762,Wood,1
223417,FL,518130,28.477087,-80.771027,Masonry,1
658830,FL,153180,28.475914,-80.77153,Wood,1
137747,FL,247808.88,28.454525,-80.7631,Wood,1
816872,FL,1652098.49,28.468524,-80.799962,Masonry,1
491934,FL,55011.7,28.46324,-80.76911,Wood,1
726955,FL,142622.93,28.46324,-80.76911,Wood,1
410545,FL,8149.88,28.46324,-80.76911,Wood,1
161260,FL,101170.94,28.46324,-80.76911,Wood,1
136921,FL,330070.2,28.46324,-80.76911,Wood,1
987366,FL,330579.57,28.46324,-80.76911,Wood,1
586980,FL,135000,28.472162,-80.766586,Wood,1
736741,FL,11910.6,28.34964,-80.61045,Wood,1
226274,FL,5218659.05,28.35287,-80.60736,Reinforced Masonry,1
142933,FL,614101.92,28.358105,-80.605827,Masonry,1
541261,FL,145171.62,28.36682,-80.60781,Wood,1
377881,FL,966269.7,28.36682,-80.60781,Masonry,1
657969,FL,1429524.36,28.36682,-80.60781,Masonry,1
912794,FL,270925.38,28.36682,-80.60781,Wood,1
323074,FL,12945.24,28.36682,-80.60781,Wood,1
461349,FL,1592127.91,28.356327,-80.609726,Masonry,1
597567,FL,18540000,28.35632,-80.60775,Reinforced Concrete,1
667866,FL,7262298,28.354305,-80.611649,Reinforced Masonry,1
987534,FL,27000,28.354305,-80.611649,Wood,1
192607,FL,615027.6,28.354305,-80.611649,Masonry,1
743180,FL,236520,28.35492,-80.60907,Wood,1
572910,FL,94500,28.35977,-80.60463,Wood,1
118354,FL,180000,28.34087,-80.61051,Wood,1
599492,FL,607500,28.28183,-80.60767,Masonry,1
994965,FL,1311669,28.3962,-80.6064,Masonry,4
575729,FL,2362500,28.3193,-80.6113,Reinforced Masonry,4
248452,FL,2700000,28.3193,-80.6113,Reinforced Masonry,4
950938,FL,90000,28.3193,-80.6113,Wood,4
597853,FL,225000,28.3193,-80.6113,Wood,4
925781,FL,225000,28.3193,-80.6113,Wood,4
623553,FL,45000,28.3193,-80.6113,Wood,4
421900,FL,45000,28.3193,-80.6113,Wood,4
859958,FL,900000,28.3193,-80.6113,Masonry,4
132550,FL,90000,28.3193,-80.6113,Wood,4
192765,FL,22500,28.3193,-80.6113,Wood,4
